PCA 1,PCA 2,PCA 3,PCA 4,PCA 5,PCA 6,PCA 7,PCA 8,PCA 9,PCA 10,PCA 11,PCA 12,PCA 13,PCA 14,PCA 15,PCA 16,PCA 17,PCA 18,PCA 19,PCA 20,PCA 21,PCA 22,PCA 23,PCA 24,PCA 25,PCA 26,PCA 27,PCA 28,PCA 29,PCA 30,PCA 31,PCA 32,PCA 33,PCA 34,PCA 35,PCA 36,PCA 37,PCA 38,PCA 39,PCA 40
-442968388.007045,3665906817.5397983,863724598.1787279,-490855511.53913635,-714384452.5681546,-893881927.8742275,1573638965.7538176,2667875885.016907,437530773.57842153,939492008.2248267,-679450931.1413054,-13913752.313833265,-13881543.669597609,-681932347.11143,837364155.806245,-188742630.12113664,237884857.1902379,-548842660.0125589,1026477367.5913712,860380119.6232198,-966831041.7121793,10879663658.19384,995350604.0911369,-3147059475.944583,3999238.065841276,-719718305.7592825,580318633.9137187,426813295.54664487,540412172.9517906,1540182.116001346,-861816953.8781588,-1796277599.4571652,-478844047.74552923,817497489.037922,1518295358.2911646,3393302963.1380982,218021970.5398147,344744228.95619357,546918358.3217199,-546278043.7988094
-561891963.4203466,4650678818.289334,1096125129.1558888,-622758628.0980123,-906319632.8015622,-1133848755.6656342,1996263699.5440626,3384626771.698417,555017914.4967251,1191862803.4987721,-861857508.5832402,-17656227.68529932,-17615344.046903715,-865121993.6428465,1062310291.4602326,-239429175.90956727,301861476.0362265,-696082747.8474216,1302246343.4717808,1091099877.2908728,-1226524772.277987,13802274415.60917,1262778792.6077218,-3992557205.732,5041760.416757853,-913015379.7536176,736018274.8063319,541441730.8746184,685685618.1302023,1818024.0721957358,-1093314618.523894,-2278763364.085572,-607365595.3206236,1037357756.0212457,1926095685.3444002,4304867750.230816,276405236.6298868,437359293.7026525,693917662.1311774,-693016506.4146937
-633591956.8294042,5244403635.283249,1236239319.1573284,-702283619.7670554,-1022038371.633062,-1278526766.5386028,2251067013.229462,3816759775.215542,625851781.3145665,1344018656.3433235,-971831945.6776068,-19912564.14745908,-19866449.94291483,-975568096.1465132,1197931614.5750208,-269988450.44348186,340433071.09544665,-784855400.7261609,1468508965.651813,1230203729.391267,-1383095743.6378593,15564333552.141119,1424012647.2984853,-4502312354.507137,5670416.6459832415,-1029555469.0962052,829891232.3389862,610551985.083654,773271436.0792745,1986057.3224625397,-1232885963.3222747,-2569657043.174161,-684852401.2006288,1169911831.2476838,2171961119.5725074,4854455420.727042,311605552.1919421,493197437.52607626,782544092.2396033,-781486017.1171443
-757516378.38724,6270582268.198506,1478409035.5070174,-839732554.7597146,-1222043633.4989758,-1528584527.697824,2691462500.6350493,4563647289.429356,748279215.3523902,1607000885.8775213,-1161908931.6555192,-23812356.512126148,-23757202.482075993,-1166460291.6270616,1432336030.8992002,-322806319.22704136,407099214.6966555,-938287808.7963932,1755872976.468482,1470627269.4038322,-1653708964.795198,18609831041.88533,1702685044.9375155,-5383359961.611319,6756990.524007099,-1230980359.8756351,992138856.6332945,730000376.6915545,924652491.9086862,2276502.4503965513,-1474117472.0957944,-3072430178.526772,-818778633.7490484,1399014832.1055393,2596908587.6523333,5804348545.145959,372444900.79191613,589706632.8003603,935723715.345023,-934394434.668005
-982509074.2672567,8133677056.514671,1918085358.9756017,-1089280283.2420385,-1585166453.716926,-1982580289.4159782,3491029104.731857,5919670956.019845,970554104.6901983,2084462411.320305,-1507005809.9967175,-30892705.513066422,-30821139.02988609,-1513037624.4184663,1857912653.3843753,-418700576.341081,528136227.47467834,-1216853743.755657,2277601335.904573,1907130652.1634223,-2145024981.3862011,24139132009.974308,2208633293.0455356,-6982960184.411374,8729601.724138686,-1596680344.036544,1286709425.344875,946866685.1917979,1199495096.8638709,2803356.7248553676,-1912089096.84436,-3985247690.2495203,-1061930110.6318283,1814967274.9758496,3368428465.379229,7528942047.440798,482902090.13995516,764925455.5886378,1213831665.1668653,-1212009694.625697
-1024389025.8705944,8480466822.740745,1999921793.1144154,-1135729804.1627548,-1652756564.8672369,-2067086813.288579,3639858450.0952554,6172075617.919079,1011927971.2955891,2173335403.3529234,-1571241915.153388,-32210561.761074387,-32135940.915560797,-1577548259.8881392,1937127908.4403675,-436550120.5469254,550664967.6936827,-1268706742.1070652,2374713743.498019,1988383385.715172,-2236477005.5256863,25168336130.903637,2302808263.18507,-7280703105.062434,9097054.04025665,-1664750773.3914642,1341541423.535142,987233637.6525505,1250652407.965503,2902626.38751437,-1993611664.472163,-4155156680.077476,-1107190434.1002269,1892388918.00366,3512036921.9568624,7849951478.878119,503463821.54380316,797539988.4467232,1265596968.715456,-1263684079.4997344
-1303333834.6508584,10790322988.0155,2545030832.1752596,-1445117954.3397393,-2102954558.8816876,-2629948467.0077186,4631157272.896579,7853267475.14967,1287503291.064425,2765289936.0918674,-1999091290.3174634,-40988744.78772845,-40893775.391787335,-2007233200.9897428,2464755825.2796955,-555439353.0100509,700726166.289014,-1614071291.9972231,3021550141.02351,2529557808.6523952,-2845608281.147116,32023537507.459045,2930080552.8299613,-9263880048.713438,11542668.29723545,-2118143854.389824,1706748439.2212229,1256103445.9294987,1591401088.9311206,3555681.971224631,-2536606815.992306,-5286863504.533137,-1408648406.5499673,2408085065.4763947,4468563576.051845,9988094421.270054,640407951.8416138,1014775459.2121266,1610393984.4883995,-1607870177.442097
-1551691196.4353707,12846893185.69417,3030365765.0419035,-1720580260.3309383,-2503786308.448393,-3131090025.9532843,5513755898.81188,9350109081.518599,1532860620.0708787,3292334024.726392,-2380025233.185863,-48804352.834264144,-48691267.98739908,-2389801284.8964148,2934526989.112113,-661291874.9257696,834332392.3258783,-1921565326.9666739,3597458017.8627925,3011390566.4564857,-3387945635.9052477,38127035621.938446,3488569613.2948914,-11029592706.582981,13720133.100617113,-2521820422.6435313,2031909122.734321,1495490524.1826553,1894785034.1570988,4137293.752588679,-3020060154.9936857,-6294473704.204107,-1677050298.4777808,2867232527.4782863,5320202918.249006,11891780483.787043,762335774.9281533,1208190091.7779245,1917382377.410137,-1914314745.5607066
-1658499203.9303083,13731333234.107246,3239084386.970181,-1839044148.3351183,-2676166156.1930003,-3346609915.8133225,5893323272.9605055,9993834042.118908,1638378279.5184824,3518992445.0072265,-2543848877.357084,-52165464.580754824,-52044589.11487956,-2554326920.500616,3136554797.4833555,-706814480.6198738,891790026.9717394,-2053806226.5350785,3845130401.9459763,3218608240.144838,-3621181157.2679687,40751880642.83568,3728750786.3884053,-11788947087.444733,14656767.619864544,-2695424151.222269,2171747623.009847,1598440509.3118515,2025256406.7326257,4388315.226445602,-3227972174.6139064,-6727802689.572274,-1792478831.8640594,3064689900.12073,5686455793.006813,12710471650.584877,814772765.5429972,1291369144.5683696,2049403996.4651515,-2046103077.29142
-1861211726.842666,15409931033.363329,3635219621.53532,-2063879735.61506,-3003329852.0848627,-3755648251.7082157,6613711384.2619095,11215574289.166954,1838642069.9627993,3949172290.8146524,-2854772176.511641,-58544642.16911464,-58408979.832692824,-2866583676.5238624,3519987764.072206,-793212650.3665658,1000840858.2185487,-2304787191.642992,4315193397.4475155,3611887204.718846,-4063843633.2951927,45733630591.09781,4184596248.0670576,-13230143108.368837,16434138.499783024,-3024910029.042046,2437148307.2198505,1793831245.8594213,2272881810.142565,4863432.269821761,-3622572754.567474,-7550226637.888964,-2011552092.0254066,3439450952.7815127,6381574429.414256,14264283477.101044,914292283.5621208,1449236510.9255996,2299971452.743488,-2296226916.1912737
-1851663172.39911,15330855068.051432,3616553476.4332023,-2053287520.5335002,-2987917298.63425,-3736381141.974245,6579776354.750133,11158019103.316656,1829208582.8344305,3928907267.620772,-2840126583.020887,-58244057.211951286,-58109091.500284225,-2851873742.847816,3501924804.227457,-789142777.6965951,995702690.6841264,-2292966395.486313,4293049166.1015673,3593365679.902605,-4042990877.2228813,45498948461.149895,4163121502.868428,-13162249414.026388,16350805.23699598,-3009389034.3208065,2424648247.6288977,1784627050.4346976,2261215279.793535,4842806.242824382,-3603983930.0972376,-7511484247.438543,-2001233346.6024015,3421793297.2552886,6348829296.64532,14191085665.906908,909606453.5203516,1441799557.2088792,2288166590.8509297,-2284444103.7462254
-1723515872.7436197,14269696128.223406,3366121000.089533,-1911152339.0436125,-2781093674.963755,-3477802603.5944524,6124370797.759731,10385670112.563644,1702608803.0628273,3656960589.031688,-2643572612.7632785,-54211227.38427851,-54085609.27636098,-2654474400.842632,3259529932.501327,-734524778.6833402,926762557.1287723,-2134307776.8997774,3995888964.8579206,3344754817.472364,-3763153530.3229685,42349636076.576035,3874948773.3043437,-12251166599.277212,15227838.31285731,-2801098784.91283,2256873762.952849,1661107455.4791615,2104671861.1897376,4545231.599003323,-3354529590.1171784,-6991573583.744692,-1862744107.5767512,3184875452.8810315,5909397447.572261,13208812212.478783,846696972.411393,1342000419.0060065,2129763751.1071625,-2126323524.5486963
-1851685717.6455076,15331026150.562576,3616583763.4322357,-2053309247.2556424,-2987949872.901226,-3736426951.5852466,6579852478.513885,11158141495.867596,1829230247.2904725,3928951204.8445835,-2840161361.8715963,-58244558.15945718,-58109590.89044258,-2851905523.8406386,3501963732.292279,-789151997.3594972,995711861.6738368,-2292997148.5432935,4293096349.3359065,3593416530.73564,-4043036676.8453755,45499455889.60586,4163166741.5200286,-13162393551.038946,16351771.955814779,-3009423637.673963,2424680301.6243777,1784647669.9506598,2261237771.280406,4846479.755753432,-3604024474.072052,-7511569319.453529,-2001258601.3568232,3421824734.4425735,6348901719.519182,14191243435.344154,909621469.6627027,1441815470.1033533,2288189980.499281,-2284469817.832785
-2078026730.317439,17205283419.57108,4058892658.9868827,-2304351909.261639,-3353248154.400044,-4193143442.4853663,7384210020.023498,12522289245.580587,2052837085.2412727,4409273348.212551,-3187326387.716831,-65367291.8981963,-65215814.1922271,-3200559317.489137,3930090124.8223286,-885620862.5472143,1117473731.4069743,-2573232943.027649,4817950450.754804,4032536963.519432,-4537296471.288887,51061884844.15042,4672146093.665021,-14771577096.292742,18336326.48402543,-3377314835.248279,2721016601.645904,2002813424.7817817,2537726604.5225697,5377104.861974854,-4044620204.5147123,-8429856085.46746,-2245867417.5212636,3840268185.617184,7125044312.146064,15926169505.563221,1020741276.556209,1618084054.3932364,2567963819.6212354,-2563748414.158771
-2087119447.784247,17280569367.29842,4076654359.1345525,-2314435289.350352,-3367921199.540743,-4211491146.3105702,7416521154.066044,12577083809.247976,2061819663.3760252,4428567156.837664,-3201273034.0834646,-65653318.35192176,-65501177.568108216,-3214564157.37515,3947287207.60766,-889496079.1630565,1122363710.5026457,-2584492225.1484766,4839032642.759498,4050181238.045643,-4557150457.480541,51285318667.21336,4692590348.647741,-14836214037.536144,18416455.704968166,-3392092986.413401,2732922569.428068,2011577164.7741506,2548831327.7192616,5400275.114627617,-4062318401.437507,-8466742870.539559,-2255694473.402143,3857072942.0663533,7156221523.755903,15995858430.148594,1025207293.0355576,1625164391.693535,2579200786.414518,-2574966708.644039
-331627831713.2962,2746118009391.4473,648068240999.5715,-367822827905.4013,-535227055641.2211,-669166372782.2533,1178523301673.93,1998719221251.837,327622829570.5572,703755444879.3999,-508656909413.87463,-10435837567.325827,-10411646599.11977,-510839649535.57043,627280848797.08,-141343742764.04092,178404350267.852,-410590499305.42,769004403939.7897,643380703052.9978,-724177482210.6835,8149939894949.078,745745636561.2103,-2357740094374.102,2906336532.6212053,-539024464242.88074,434180945336.09546,319650909993.5643,405107139841.8728,774938274.3547107,-645550492952.6638,-1345451650597.2444,-358393536475.1698,613099706244.4652,1137184595660.5393,2541973542138.6836,162806353594.98807,258264692656.66245,409919700212.5809,-409192409068.2421
-342308433703.68085,2834373379878.434,668775131086.3772,-379629721419.57733,-552418651283.0635,-690722201439.9888,1216431424919.014,2062929026350.818,338166967393.89606,726374432595.8627,-525040731397.0206,-10769689293.572096,-10744728246.647594,-527256417525.70654,647438904632.183,-145891187689.5307,184114425433.8781,-423848593821.6824,793710376853.4608,664186898505.6702,-747459548408.1525,8411861849365.458,769697471359.9779,-2433480581602.06,3009898048.004503,-556360773718.2938,448195864335.68896,329932343819.9538,418093779622.30255,843265598.0412139,-666301198973.6373,-1388707420208.825,-369946897297.783,632721833988.5901,1173750588724.5012,2623660936857.66,168097431897.2553,266562791054.09003,423068013317.7023,-422345720009.2268
-353778773634.7748,2929354331498.1504,691188969038.0697,-392351606111.4594,-570930648128.9712,-713867360676.5132,1257193728422.9314,2132059194992.6353,349498712791.10767,750715484385.6793,-542634167502.1805,-11130622911.334492,-11104825232.0463,-544925001930.49603,669134873183.6055,-150779939309.79852,190284740442.45636,-438050414149.97125,820308124318.8378,686440936847.2915,-772507007498.9238,8693746668232.274,795490697727.8623,-2515028260774.874,3110515126.192989,-575004324180.8944,463213603369.39594,340988300993.3006,432105057481.1559,870473433.9952267,-688629117400.9762,-1435243173722.1182,-382343109293.465,653926567176.4872,1213082969292.3638,2711581005295.758,173729020435.96823,275495463697.096,437245810186.90326,-436498626285.0379
-370657464222.32806,3069120448071.3213,724171924935.1407,-411072151392.39716,-598171420663.3815,-747925613471.946,1317176002094.1135,2233785563901.8022,366173497878.1022,786533756384.4551,-568523031014.9574,-11661750698.922083,-11634721862.801779,-570924633683.4102,701060875165.0859,-157973797489.9526,199364583639.643,-458948326486.5729,859447213096.9633,719187494088.8566,-809364736231.5521,9108545078486.273,833445952997.5684,-2635027249771.087,3258524116.285253,-602438566706.5651,485312160863.56055,357257291467.21277,452723059760.46735,910292940.6088978,-721485017062.8997,-1503721264844.4597,-400584173788.8345,685130108922.2417,1270961154500.8586,2840956945582.3047,182015706490.74988,288640056690.2849,458108813024.8042,-457324860203.5035
-395095589914.1706,3271484007158.242,771927430440.465,-438177164744.5964,-637612624804.7848,-797237474045.9622,1404022602594.6365,2381072487132.405,390316418727.3576,838394053462.6,-606006697459.4093,-12430760983.567623,-12401949565.556334,-608568795628.1624,747285670314.2402,-168389573654.44913,212511115691.1464,-489205648839.9172,916115661954.5112,766599937296.3473,-862730013165.5465,9709120424271.783,888400382459.4227,-2808770626677.521,3472790328.3970876,-642159819337.2521,517307868832.84045,380812693823.1603,482575407766.1293,967809791.17373,-769056168459.5419,-1602868782323.1638,-426994804016.9031,730309126030.5957,1354761345292.1511,3028276873437.2935,194013588801.82056,307671761911.838,488315868598.86835,-487478589727.73486
-421713882585.3573,3491900915508.3623,823943417775.7081,-467700294163.5821,-680572483127.719,-850948526761.3623,1498616975510.848,2541499258196.764,416613176869.4218,894880933602.9707,-646834344696.779,-13268377831.33042,-13237624797.6152,-649571286140.4137,797634294044.2391,-179734562830.03793,226830500865.43423,-522162251377.17065,977839648861.3137,818242058112.849,-920856130734.099,10363274571262.61,948257443311.7014,-2998014102546.5674,3706163689.1978393,-685424691987.4885,552157943754.1102,406469524652.23285,515090983023.24384,1030423305.2121649,-820871255863.1078,-1710861480754.2876,-455761563301.4547,779518739063.6044,1446037541555.7961,3232308077022.5596,207081784858.65347,328401333878.18634,521217790198.45544,-520322405347.4708
